user_id,age_group,city,city_tier,kyc_status,account_age_days,linked_bank_count,avg_monthly_transactions,avg_transaction_value,preferred_app,preferred_device,user_loyalty_score,is_high_risk_user
USR01374,25-34,Coimbatore,Tier 2,Not Verified,2373,1,14,3132.28,PhonePe,iOS,0.606,0
USR01375,45-54,Mumbai,Tier 1,Verified,1633,1,34,732.11,Paytm,iOS,0.632,0
USR01376,55+,Warangal,Tier 3,Verified,1474,2,15,607.46,PhonePe,Android,0.356,0
USR01377,45-54,Agra,Tier 2,Verified,214,1,30,517.81,PhonePe,Android,0.43,0
USR01378,45-54,Agra,Tier 2,Verified,140,2,36,917.61,GPay,iOS,0.663,0
USR01379,18-24,Amritsar,Tier 3,Verified,1443,4,29,443.61,PhonePe,Android,0.471,0
USR01380,25-34,Nagpur,Tier 2,Verified,1044,1,1,1092.18,GPay,Android,0.381,0
USR01381,18-24,Delhi,Tier 1,Not Verified,1278,1,38,554.71,PhonePe,Android,0.253,0
USR01382,35-44,Mumbai,Tier 1,Verified,1917,2,34,472.61,Amazon Pay,iOS,0.48,0
USR01383,18-24,Patna,Tier 2,Verified,1122,1,18,604.38,PhonePe,Android,0.523,1
USR01384,35-44,Kolkata,Tier 1,Verified,1577,2,57,637.4,GPay,iOS,0.39,0
USR01385,18-24,Ahmedabad,Tier 1,Verified,439,2,57,819.17,PhonePe,Android,0.285,0
USR01386,25-34,Kochi,Tier 2,Verified,1420,1,39,834.48,BHIM,Web,0.37,0
USR01387,35-44,Hyderabad,Tier 1,Verified,2065,2,41,2839.54,WhatsApp Pay,iOS,0.977,0
USR01388,45-54,Meerut,Tier 3,Not Verified,2224,1,17,692.1,GPay,Android,0.339,0
USR01389,25-34,Pune,Tier 1,Verified,955,2,51,862.45,Amazon Pay,Android,0.962,0
USR01390,25-34,Agra,Tier 2,Verified,418,2,31,1224.42,PhonePe,iOS,0.346,0
USR01391,18-24,Aurangabad,Tier 3,Verified,1976,1,8,222.77,GPay,Android,0.413,0
USR01392,25-34,Chandigarh,Tier 2,Verified,1266,2,23,836.69,GPay,iOS,0.37,0
USR01393,55+,Kolkata,Tier 1,Verified,849,1,29,527.41,GPay,Android,0.326,0
USR01394,35-44,Bengaluru,Tier 1,Verified,106,2,78,1358.5,GPay,Android,0.565,0
USR01395,18-24,Ahmedabad,Tier 1,Verified,902,2,58,582.16,PhonePe,Android,0.842,0
USR01396,35-44,Visakhapatnam,Tier 2,Verified,2212,3,31,281.34,PhonePe,Android,0.867,0
USR01397,25-34,Indore,Tier 2,Verified,2348,2,45,625.26,Paytm,Android,0.154,0
USR01398,45-54,Vadodara,Tier 2,Verified,635,1,43,389.88,PhonePe,Android,0.772,0
USR01399,18-24,Meerut,Tier 3,Verified,1813,1,18,217.41,PhonePe,Android,0.874,0
USR01400,25-34,Hyderabad,Tier 1,Verified,1719,1,48,510.12,Paytm,iOS,0.358,0
USR01401,25-34,Warangal,Tier 3,Not Verified,2492,1,15,482.75,GPay,Android,0.315,0
USR01402,35-44,Jaipur,Tier 2,Verified,1035,2,30,1410.34,GPay,iOS,0.379,0
USR01403,55+,Pune,Tier 1,Verified,1758,2,55,1121.09,PhonePe,Web,0.133,0
USR01404,35-44,Kanpur,Tier 2,Verified,149,1,21,230.93,Amazon Pay,iOS,0.823,0
USR01405,45-54,Guwahati,Tier 3,Verified,202,4,16,642.44,WhatsApp Pay,Android,0.537,1
USR01406,25-34,Chandigarh,Tier 2,Verified,373,1,26,628.58,Paytm,Android,0.368,0
USR01407,25-34,Patna,Tier 2,Verified,1518,2,33,1561.81,PhonePe,Android,0.897,0
USR01408,18-24,Chandigarh,Tier 2,Verified,605,1,35,606.7,PhonePe,Android,0.614,0
USR01409,45-54,Lucknow,Tier 2,Verified,2167,2,30,999.68,Paytm,Android,0.622,0
USR01410,25-34,Chennai,Tier 1,Verified,2063,3,42,751.25,PhonePe,Android,0.314,0
USR01411,45-54,Kochi,Tier 2,Not Verified,1313,1,38,681.59,PhonePe,Android,0.626,0
USR01412,25-34,Rajkot,Tier 2,Verified,996,3,24,245.13,PhonePe,Web,0.296,0
USR01413,35-44,Nagpur,Tier 2,Verified,1154,1,34,197.44,Amazon Pay,Android,0.329,0
USR01414,18-24,Nashik,Tier 3,Verified,2215,1,19,623.64,PhonePe,Web,0.954,0
USR01415,25-34,Patna,Tier 2,Verified,1975,2,19,2389.01,GPay,iOS,0.967,0
USR01416,35-44,Indore,Tier 2,Verified,623,1,24,620.74,Amazon Pay,Android,0.744,0
USR01417,18-24,Mumbai,Tier 1,Verified,172,3,51,1032.79,PhonePe,Android,0.696,0
USR01418,25-34,Hyderabad,Tier 1,Not Verified,1066,2,56,493.62,PhonePe,Android,0.378,0
USR01419,18-24,Bhopal,Tier 2,Verified,529,2,37,298.07,GPay,Web,0.313,0
USR01420,45-54,Mumbai,Tier 1,Verified,1639,3,44,1154.7,Paytm,Android,0.926,0
USR01421,25-34,Hyderabad,Tier 1,Verified,1248,1,68,1797.8,PhonePe,iOS,0.901,0
USR01422,25-34,Kolkata,Tier 1,Verified,1694,2,33,584.25,GPay,Android,0.347,0
USR01423,25-34,Kochi,Tier 2,Verified,2043,1,33,779.99,PhonePe,Android,0.472,0
USR01424,18-24,Rajkot,Tier 2,Verified,1760,3,38,413.7,Paytm,Android,0.838,0
USR01425,18-24,Rajkot,Tier 2,Verified,1098,2,16,496.78,GPay,Android,0.417,0
USR01426,25-34,Meerut,Tier 3,Verified,2273,2,29,138.1,BHIM,iOS,0.508,1
USR01427,18-24,Jaipur,Tier 2,Verified,782,2,40,1825.97,Paytm,Android,0.812,0
USR01428,18-24,Patna,Tier 2,Verified,849,2,41,290.38,GPay,Android,0.382,0
USR01429,25-34,Kanpur,Tier 2,Verified,1052,2,40,1519.11,PhonePe,Android,0.973,0
USR01430,25-34,Kochi,Tier 2,Verified,562,3,17,432.88,GPay,Android,0.717,0
USR01431,35-44,Kolkata,Tier 1,Verified,1879,1,56,852.51,Paytm,iOS,0.762,0
USR01432,18-24,Kolkata,Tier 1,Verified,1184,1,32,1841.43,Paytm,Android,0.473,0
USR01433,18-24,Varanasi,Tier 3,Verified,1575,3,12,109.43,PhonePe,iOS,0.896,0
USR01434,25-34,Mumbai,Tier 1,Verified,2317,2,33,357.67,Paytm,Android,0.664,0
USR01435,35-44,Vadodara,Tier 2,Verified,842,1,34,861.6,PhonePe,iOS,0.867,1
USR01436,18-24,Agra,Tier 2,Verified,1786,2,23,517.15,Amazon Pay,Android,0.234,0
USR01437,25-34,Kanpur,Tier 2,Verified,2353,1,16,565.24,GPay,Android,0.747,0
USR01438,25-34,Ahmedabad,Tier 1,Not Verified,2054,1,57,947.65,Paytm,Android,0.742,0
USR01439,25-34,Meerut,Tier 3,Verified,1120,1,14,244.92,BHIM,Android,0.545,0
USR01440,55+,Meerut,Tier 3,Verified,876,2,5,313.41,Paytm,iOS,0.996,0
USR01441,25-34,Hyderabad,Tier 1,Verified,1743,1,48,713.88,PhonePe,Web,0.813,1
USR01442,18-24,Chennai,Tier 1,Verified,994,2,14,1100.85,GPay,Android,0.917,0
USR01443,25-34,Surat,Tier 2,Not Verified,1906,1,25,172.09,PhonePe,Android,0.522,0
USR01444,25-34,Tiruchirappalli,Tier 3,Verified,1658,2,25,116.13,PhonePe,iOS,0.742,0
USR01445,25-34,Chennai,Tier 1,Verified,329,1,62,329.58,GPay,Android,0.153,0
USR01446,18-24,Hyderabad,Tier 1,Verified,1958,3,79,1092.98,Paytm,iOS,0.997,0
USR01447,25-34,Kochi,Tier 2,Verified,2480,2,40,437.9,GPay,Android,0.829,1
USR01448,18-24,Coimbatore,Tier 2,Not Verified,1590,1,29,289.17,PhonePe,Android,0.455,0
USR01449,35-44,Indore,Tier 2,Verified,2321,1,34,393.23,PhonePe,Android,0.261,0
USR01450,45-54,Nashik,Tier 3,Verified,1419,3,21,205.59,PhonePe,Android,0.219,0
USR01451,18-24,Aurangabad,Tier 3,Verified,1803,1,18,276.11,Paytm,Android,0.205,1
USR01452,25-34,Bengaluru,Tier 1,Verified,2074,3,51,587.33,GPay,Android,0.851,0
USR01453,45-54,Varanasi,Tier 3,Verified,1791,1,20,908.2,BHIM,Android,0.889,0
USR01454,25-34,Kochi,Tier 2,Verified,1110,2,32,264.73,Paytm,Android,0.492,0
USR01455,55+,Rajkot,Tier 2,Verified,2042,2,40,860.02,PhonePe,Web,0.236,0
USR01456,25-34,Surat,Tier 2,Verified,1832,1,37,1411.24,BHIM,Android,0.234,0
USR01457,18-24,Mumbai,Tier 1,Verified,1956,1,60,1825.23,PhonePe,iOS,0.735,0
USR01458,45-54,Indore,Tier 2,Verified,2057,1,31,679.42,GPay,Android,0.421,0
USR01459,18-24,Vadodara,Tier 2,Verified,1904,1,27,479.28,Amazon Pay,Android,0.861,0
USR01460,35-44,Ranchi,Tier 3,Verified,1461,1,29,338.6,WhatsApp Pay,Android,0.881,0
USR01461,45-54,Guwahati,Tier 3,Verified,2113,3,17,465.03,Amazon Pay,iOS,0.607,0
USR01462,45-54,Hyderabad,Tier 1,Verified,2420,4,76,366.94,GPay,Android,0.104,0
USR01463,18-24,Guwahati,Tier 3,Verified,1735,3,22,457.38,Amazon Pay,Android,0.322,0
USR01464,45-54,Delhi,Tier 1,Verified,1376,1,68,1265.72,Amazon Pay,iOS,0.713,0
USR01465,35-44,Patna,Tier 2,Verified,1560,2,17,186.83,GPay,Android,0.956,0
USR01466,35-44,Bengaluru,Tier 1,Verified,148,1,53,928.08,GPay,iOS,0.848,0
USR01467,18-24,Nashik,Tier 3,Verified,1133,2,18,87.96,PhonePe,Android,0.105,0
USR01468,25-34,Warangal,Tier 3,Verified,1885,1,19,100.31,PhonePe,Android,0.758,0
USR01469,45-54,Bengaluru,Tier 1,Not Verified,895,3,30,337.31,PhonePe,iOS,0.821,0
USR01470,45-54,Kochi,Tier 2,Verified,257,2,48,342.94,Amazon Pay,iOS,0.592,0
USR01471,25-34,Delhi,Tier 1,Verified,1663,1,60,450.62,BHIM,iOS,0.316,0
USR01472,25-34,Amritsar,Tier 3,Not Verified,395,1,14,663.9,Paytm,Android,0.287,0
USR01473,25-34,Amritsar,Tier 3,Verified,1197,2,24,707.95,GPay,Android,0.959,0
USR01474,25-34,Visakhapatnam,Tier 2,Not Verified,2040,3,30,830.25,Paytm,Android,0.762,0
USR01475,18-24,Indore,Tier 2,Verified,567,1,36,708.05,PhonePe,Android,0.187,0
USR01476,35-44,Mysuru,Tier 3,Verified,2035,1,24,154.13,PhonePe,Android,0.449,0
USR01477,45-54,Pune,Tier 1,Verified,399,2,40,2864.91,PhonePe,iOS,0.83,0
USR01478,18-24,Amritsar,Tier 3,Verified,1774,1,11,104.29,BHIM,Android,0.562,0
USR01479,18-24,Warangal,Tier 3,Verified,948,2,11,504.26,PhonePe,iOS,0.742,0
USR01480,25-34,Aurangabad,Tier 3,Verified,2179,1,13,304.53,BHIM,iOS,0.521,0
USR01481,35-44,Madurai,Tier 3,Not Verified,1986,1,29,622.4,WhatsApp Pay,Android,0.986,0
USR01482,35-44,Chennai,Tier 1,Not Verified,1048,2,50,1902.4,Paytm,Web,0.366,1
USR01483,35-44,Delhi,Tier 1,Verified,214,2,61,2243.67,GPay,Android,0.56,0
USR01484,18-24,Vadodara,Tier 2,Verified,2358,3,25,915.97,PhonePe,Web,0.42,0
USR01485,25-34,Mumbai,Tier 1,Verified,496,2,50,980.62,Amazon Pay,iOS,0.517,0
USR01486,18-24,Pune,Tier 1,Verified,215,1,50,544.76,Paytm,Android,0.889,0
USR01487,25-34,Solapur,Tier 3,Verified,1893,2,13,942.17,PhonePe,Android,0.505,0
USR01488,35-44,Bhopal,Tier 2,Not Verified,796,1,15,175.02,Paytm,Web,0.17,0
USR01489,25-34,Chennai,Tier 1,Verified,465,1,33,987.3,Paytm,Android,0.116,0
USR01490,25-34,Jaipur,Tier 2,Not Verified,733,2,14,434.16,GPay,iOS,0.514,0
USR01491,25-34,Ahmedabad,Tier 1,Verified,1270,2,43,2143.98,PhonePe,Android,0.977,0
USR01492,25-34,Warangal,Tier 3,Verified,1647,3,19,287.01,GPay,Android,0.179,0
USR01493,25-34,Mysuru,Tier 3,Verified,488,3,22,122.73,PhonePe,iOS,0.726,0
USR01494,35-44,Jodhpur,Tier 3,Verified,887,1,17,352.51,GPay,Android,0.231,0
USR01495,18-24,Chandigarh,Tier 2,Verified,2236,1,20,289.21,PhonePe,iOS,0.371,0
USR01496,25-34,Nashik,Tier 3,Verified,1758,1,16,367.16,Amazon Pay,Android,0.249,0
USR01497,35-44,Rajkot,Tier 2,Verified,1853,4,35,167.57,Paytm,Android,0.524,0
USR01498,25-34,Hyderabad,Tier 1,Verified,854,1,29,1250.06,PhonePe,Android,0.847,0
USR01499,18-24,Bhopal,Tier 2,Verified,62,1,33,331.46,GPay,Android,0.863,0
USR01500,25-34,Patna,Tier 2,Not Verified,2060,2,21,1994.97,PhonePe,Web,0.636,0
USR01501,35-44,Visakhapatnam,Tier 2,Verified,181,1,24,170.85,GPay,iOS,0.537,0
USR01502,45-54,Ahmedabad,Tier 1,Verified,979,2,49,1189.32,GPay,Android,0.575,0
USR01503,18-24,Kolkata,Tier 1,Verified,2296,1,22,334.38,GPay,Android,0.904,0
USR01504,25-34,Nashik,Tier 3,Not Verified,508,1,19,270.29,PhonePe,Android,0.945,0
USR01505,35-44,Pune,Tier 1,Verified,115,1,46,975.52,PhonePe,iOS,0.754,0
USR01506,35-44,Vadodara,Tier 2,Verified,980,2,37,300.59,PhonePe,Web,0.629,0
USR01507,45-54,Ahmedabad,Tier 1,Not Verified,567,3,54,579.85,PhonePe,iOS,0.751,0
USR01508,35-44,Patna,Tier 2,Verified,1505,2,23,359.73,PhonePe,iOS,0.82,0
USR01509,35-44,Agra,Tier 2,Verified,878,1,24,512.34,BHIM,Web,0.774,0
USR01510,18-24,Kanpur,Tier 2,Verified,739,1,40,1348.7,Paytm,Android,0.645,0
USR01511,35-44,Amritsar,Tier 3,Verified,2052,1,11,339.05,PhonePe,iOS,0.288,1
USR01512,45-54,Jaipur,Tier 2,Verified,1499,3,33,238.61,PhonePe,Android,0.421,0
USR01513,25-34,Mumbai,Tier 1,Verified,290,1,42,503.64,GPay,Web,0.203,0
USR01514,35-44,Coimbatore,Tier 2,Verified,947,1,20,882.24,Amazon Pay,Android,0.994,0
USR01515,25-34,Madurai,Tier 3,Verified,221,2,10,289.93,Paytm,Web,0.601,0
USR01516,45-54,Chandigarh,Tier 2,Verified,2141,2,36,517.67,Amazon Pay,iOS,0.194,0
USR01517,25-34,Ahmedabad,Tier 1,Verified,1902,4,34,156.28,BHIM,iOS,0.78,0
USR01518,18-24,Kochi,Tier 2,Verified,447,3,33,264.18,GPay,Android,0.138,0
USR01519,18-24,Warangal,Tier 3,Verified,513,3,21,261.59,BHIM,Android,0.92,0
USR01520,35-44,Chennai,Tier 1,Verified,1838,2,43,869.37,GPay,iOS,0.549,0
USR01521,45-54,Bengaluru,Tier 1,Verified,1519,1,68,601.12,GPay,Android,0.224,0
USR01522,25-34,Vadodara,Tier 2,Verified,1732,2,15,1271.45,PhonePe,Android,0.106,0
USR01523,25-34,Ahmedabad,Tier 1,Verified,1428,1,64,614.19,PhonePe,Web,0.254,0
USR01524,25-34,Pune,Tier 1,Verified,1507,2,72,2808.74,GPay,Android,0.321,0
USR01525,55+,Pune,Tier 1,Verified,964,1,49,1328.05,PhonePe,Android,0.486,0
USR01526,45-54,Varanasi,Tier 3,Verified,1909,4,11,148.24,GPay,Android,0.565,0
USR01527,25-34,Jodhpur,Tier 3,Verified,1842,1,10,742.27,GPay,iOS,0.109,0
USR01528,35-44,Ranchi,Tier 3,Verified,377,1,26,398.97,GPay,iOS,0.461,0
USR01529,35-44,Patna,Tier 2,Not Verified,281,1,27,291.66,BHIM,iOS,0.133,0
USR01530,35-44,Kanpur,Tier 2,Verified,2383,1,29,1188.24,PhonePe,Android,0.668,0
USR01531,55+,Surat,Tier 2,Verified,2159,4,37,744.51,Paytm,Android,0.477,0
USR01532,45-54,Rajkot,Tier 2,Verified,2297,3,16,378.03,BHIM,Android,0.749,0
USR01533,25-34,Jalandhar,Tier 3,Verified,62,3,12,308.01,Paytm,Android,0.91,0
USR01534,18-24,Kanpur,Tier 2,Verified,1684,1,25,667.78,Paytm,iOS,0.285,0
USR01535,45-54,Kochi,Tier 2,Verified,1841,2,33,439.45,Paytm,Android,0.899,0
USR01536,25-34,Patna,Tier 2,Verified,838,3,36,986.96,PhonePe,iOS,0.176,0
USR01537,25-34,Pune,Tier 1,Not Verified,546,2,45,2016.62,GPay,Android,0.587,0
USR01538,25-34,Coimbatore,Tier 2,Verified,2290,1,41,377.57,PhonePe,Android,0.407,0
USR01539,25-34,Mumbai,Tier 1,Not Verified,144,3,35,574.45,WhatsApp Pay,Android,0.586,0
USR01540,25-34,Meerut,Tier 3,Verified,1274,2,8,392.13,GPay,Android,0.988,0
USR01541,18-24,Mumbai,Tier 1,Verified,1557,1,16,755.46,PhonePe,Web,0.557,0
USR01542,35-44,Madurai,Tier 3,Not Verified,540,1,12,123.81,PhonePe,Android,0.615,1
USR01543,25-34,Bhopal,Tier 2,Not Verified,997,3,27,1117.1,Paytm,Android,0.99,0
USR01544,25-34,Hyderabad,Tier 1,Verified,1464,1,59,281.31,GPay,Android,0.7,0
USR01545,35-44,Solapur,Tier 3,Not Verified,603,2,22,238.99,WhatsApp Pay,Android,0.568,0
USR01546,35-44,Jalandhar,Tier 3,Verified,2145,2,24,364.31,Paytm,Android,0.841,0
USR01547,18-24,Delhi,Tier 1,Verified,630,2,35,457.62,PhonePe,Android,0.846,0
USR01548,18-24,Mumbai,Tier 1,Verified,1770,3,21,860.03,Amazon Pay,Android,0.529,0
USR01549,35-44,Kolkata,Tier 1,Verified,2185,1,27,1459.49,PhonePe,iOS,0.603,0
USR01550,25-34,Meerut,Tier 3,Verified,1110,2,22,298.07,Amazon Pay,Android,0.673,0
USR01551,25-34,Ahmedabad,Tier 1,Verified,1737,3,32,663.39,Paytm,Web,0.23,0
USR01552,25-34,Tiruchirappalli,Tier 3,Verified,1904,1,13,848.01,GPay,Android,0.734,0
USR01553,35-44,Delhi,Tier 1,Verified,900,1,35,683.33,BHIM,Android,0.129,0
USR01554,25-34,Coimbatore,Tier 2,Verified,1542,3,35,328.31,GPay,Android,0.207,0
USR01555,18-24,Lucknow,Tier 2,Verified,525,1,6,238.63,Paytm,Android,0.361,0
USR01556,35-44,Lucknow,Tier 2,Verified,1551,1,24,169.66,GPay,Web,0.437,0
USR01557,18-24,Jodhpur,Tier 3,Verified,615,1,18,169.34,BHIM,iOS,0.631,1
USR01558,25-34,Chennai,Tier 1,Verified,1191,1,50,1075.28,Amazon Pay,Android,0.837,0
USR01559,18-24,Lucknow,Tier 2,Verified,2272,1,26,204.09,Paytm,Android,0.883,0
USR01560,18-24,Chennai,Tier 1,Verified,2347,1,34,555.14,WhatsApp Pay,Android,0.404,0
USR01561,25-34,Bengaluru,Tier 1,Verified,597,2,29,1577.3,PhonePe,iOS,0.515,0
USR01562,35-44,Vadodara,Tier 2,Not Verified,640,3,31,966.1,PhonePe,Android,0.393,0
USR01563,18-24,Warangal,Tier 3,Not Verified,1707,1,17,138.97,BHIM,Android,0.91,0
USR01564,18-24,Jaipur,Tier 2,Verified,1844,2,25,269.06,PhonePe,Web,0.681,0
USR01565,18-24,Tiruchirappalli,Tier 3,Verified,131,2,15,211.98,PhonePe,Android,0.817,0
USR01566,35-44,Delhi,Tier 1,Verified,2321,1,48,1223.28,PhonePe,iOS,0.96,0
USR01567,25-34,Madurai,Tier 3,Verified,246,4,17,219.74,BHIM,iOS,0.57,0
USR01568,25-34,Aurangabad,Tier 3,Verified,106,1,25,404.86,GPay,Android,0.943,0
USR01569,35-44,Mumbai,Tier 1,Not Verified,1156,2,37,1517.68,WhatsApp Pay,Android,0.321,0
USR01570,45-54,Varanasi,Tier 3,Verified,2403,1,12,342.92,PhonePe,Android,0.826,0
USR01571,35-44,Amritsar,Tier 3,Not Verified,2442,1,18,279.97,Paytm,Web,0.876,1
USR01572,25-34,Patna,Tier 2,Verified,769,1,27,1158.84,Paytm,iOS,0.874,0
USR01573,18-24,Visakhapatnam,Tier 2,Verified,402,1,27,398.07,GPay,Android,0.189,0
USR01574,35-44,Kanpur,Tier 2,Verified,778,1,29,274.07,PhonePe,Android,0.181,0
USR01575,45-54,Pune,Tier 1,Verified,723,1,67,561.8,Paytm,iOS,0.965,0
USR01576,25-34,Rajkot,Tier 2,Verified,269,1,31,792.29,GPay,iOS,0.189,0
USR01577,55+,Varanasi,Tier 3,Not Verified,1357,1,19,384.26,GPay,Android,0.947,0
USR01578,25-34,Jodhpur,Tier 3,Not Verified,859,1,9,273.74,Paytm,Android,0.637,0
USR01579,18-24,Pune,Tier 1,Verified,501,1,52,602.97,PhonePe,Android,0.387,0
USR01580,18-24,Lucknow,Tier 2,Verified,2013,1,35,407.91,Amazon Pay,iOS,0.67,0
USR01581,25-34,Mumbai,Tier 1,Verified,1132,2,56,1158.84,BHIM,iOS,0.628,0
USR01582,25-34,Madurai,Tier 3,Not Verified,2302,2,12,214.67,PhonePe,Android,0.213,0
USR01583,18-24,Nashik,Tier 3,Verified,373,3,16,355.79,PhonePe,Android,0.55,0
USR01584,18-24,Kanpur,Tier 2,Verified,1559,2,37,488.54,PhonePe,Android,0.251,0
USR01585,18-24,Pune,Tier 1,Verified,2303,1,41,503.69,PhonePe,Android,0.101,0
USR01586,35-44,Chennai,Tier 1,Not Verified,715,1,39,1325.19,Amazon Pay,Android,0.94,0
USR01587,18-24,Agra,Tier 2,Verified,1057,3,31,1307.81,Amazon Pay,Android,0.442,0
USR01588,25-34,Warangal,Tier 3,Not Verified,901,2,17,362.1,Amazon Pay,iOS,0.559,1
USR01589,35-44,Delhi,Tier 1,Verified,1261,1,40,1060.08,GPay,Android,0.729,0
USR01590,45-54,Rajkot,Tier 2,Not Verified,2309,4,23,491.4,Paytm,Android,0.89,0
USR01591,25-34,Coimbatore,Tier 2,Verified,1333,3,40,331.29,PhonePe,iOS,0.951,0
USR01592,25-34,Kochi,Tier 2,Verified,1884,1,17,613.29,Paytm,Android,0.696,0
USR01593,25-34,Mysuru,Tier 3,Verified,1913,4,16,189.32,WhatsApp Pay,iOS,0.396,0
USR01594,25-34,Bengaluru,Tier 1,Verified,38,2,61,1314.93,Paytm,Android,0.104,1
USR01595,25-34,Guwahati,Tier 3,Verified,1722,2,21,326.17,Paytm,Android,0.727,0
USR01596,55+,Patna,Tier 2,Verified,2234,1,26,855.19,PhonePe,Android,0.889,0
USR01597,55+,Mumbai,Tier 1,Verified,1853,2,42,986.4,PhonePe,Android,0.418,0
USR01598,35-44,Meerut,Tier 3,Verified,2492,1,16,243.17,Paytm,Android,0.259,0
USR01599,25-34,Rajkot,Tier 2,Verified,64,1,24,409.7,BHIM,Android,0.433,0
USR01600,18-24,Mumbai,Tier 1,Not Verified,937,2,55,1780.47,PhonePe,Android,0.783,0
USR01601,35-44,Tiruchirappalli,Tier 3,Verified,1495,1,20,446.02,GPay,Android,0.835,0
USR01602,18-24,Hyderabad,Tier 1,Verified,989,4,55,604.2,WhatsApp Pay,Android,0.971,1
USR01603,35-44,Vadodara,Tier 2,Verified,886,1,23,1089.92,PhonePe,Android,0.986,0
USR01604,25-34,Ranchi,Tier 3,Not Verified,1166,2,15,1034.48,PhonePe,Android,0.545,0
USR01605,18-24,Bengaluru,Tier 1,Verified,297,2,61,555.87,PhonePe,Android,0.771,0
USR01606,35-44,Varanasi,Tier 3,Not Verified,2364,3,12,422.7,PhonePe,Android,0.893,0
USR01607,18-24,Chennai,Tier 1,Verified,815,3,39,332.47,PhonePe,Android,0.121,0
USR01608,35-44,Surat,Tier 2,Verified,2212,2,20,424.38,PhonePe,Android,0.713,0
USR01609,25-34,Jaipur,Tier 2,Verified,1779,2,39,629.33,Paytm,Android,0.949,0
USR01610,25-34,Bhopal,Tier 2,Not Verified,1801,3,41,1028.34,GPay,Android,0.466,0
USR01611,18-24,Coimbatore,Tier 2,Verified,1941,1,31,931.09,PhonePe,Android,0.566,1
USR01612,35-44,Rajkot,Tier 2,Verified,949,1,4,674.78,PhonePe,Android,0.927,0
USR01613,35-44,Jalandhar,Tier 3,Verified,51,1,25,270.89,GPay,Android,0.401,0
USR01614,25-34,Kochi,Tier 2,Verified,133,4,33,382.95,GPay,Android,0.303,0
USR01615,35-44,Ranchi,Tier 3,Verified,1053,1,21,138.35,PhonePe,Web,0.396,0
USR01616,35-44,Warangal,Tier 3,Verified,426,1,28,292.42,GPay,Android,0.489,1
USR01617,18-24,Kolkata,Tier 1,Verified,1055,1,65,811.38,PhonePe,Android,0.526,0
USR01618,25-34,Mumbai,Tier 1,Verified,1396,2,48,883.12,GPay,Android,0.313,0
USR01619,55+,Agra,Tier 2,Verified,1826,2,27,795.29,WhatsApp Pay,Android,0.663,0
USR01620,45-54,Delhi,Tier 1,Not Verified,278,3,60,1275.93,Paytm,Android,0.44,0
USR01621,35-44,Tiruchirappalli,Tier 3,Verified,296,2,25,1357.76,BHIM,Web,0.156,0
USR01622,35-44,Jaipur,Tier 2,Verified,1264,2,24,1116.99,GPay,Android,0.489,0
USR01623,18-24,Jaipur,Tier 2,Not Verified,2320,1,20,1080.87,PhonePe,iOS,0.865,0
USR01624,35-44,Agra,Tier 2,Verified,1713,1,32,517.8,GPay,Android,0.64,0
USR01625,35-44,Mumbai,Tier 1,Verified,1887,1,38,739.87,GPay,Android,0.816,0
USR01626,55+,Agra,Tier 2,Verified,444,1,34,433.87,PhonePe,Android,0.944,0
USR01627,25-34,Ahmedabad,Tier 1,Not Verified,2148,1,21,1558.19,Paytm,iOS,0.273,0
USR01628,25-34,Delhi,Tier 1,Not Verified,2458,2,52,523.14,PhonePe,iOS,0.274,0
USR01629,25-34,Surat,Tier 2,Verified,2114,1,26,225.1,GPay,Android,0.479,0
USR01630,25-34,Nashik,Tier 3,Not Verified,791,1,19,163.55,GPay,iOS,0.817,0
USR01631,18-24,Hubli,Tier 3,Not Verified,2424,1,20,148.34,WhatsApp Pay,iOS,0.964,0
USR01632,25-34,Hubli,Tier 3,Verified,2420,3,18,135.85,Paytm,Android,0.798,0
USR01633,25-34,Visakhapatnam,Tier 2,Verified,1434,1,26,1791.95,BHIM,Android,0.973,0
USR01634,18-24,Warangal,Tier 3,Verified,622,1,22,395.53,GPay,Android,0.556,0
USR01635,18-24,Chandigarh,Tier 2,Verified,253,1,25,662.98,PhonePe,iOS,0.276,0
USR01636,35-44,Hyderabad,Tier 1,Verified,310,1,30,1040.22,BHIM,Android,0.701,0
USR01637,45-54,Ahmedabad,Tier 1,Verified,2486,2,22,388.04,GPay,iOS,0.867,0
USR01638,18-24,Jalandhar,Tier 3,Verified,1257,1,23,322.05,GPay,Android,0.246,0
USR01639,25-34,Kochi,Tier 2,Verified,202,1,35,330.99,PhonePe,Web,0.928,0
USR01640,35-44,Hyderabad,Tier 1,Not Verified,1940,2,56,1060.33,BHIM,Android,0.315,0
USR01641,18-24,Chandigarh,Tier 2,Verified,1387,3,36,314.53,PhonePe,Android,0.438,0
USR01642,55+,Mumbai,Tier 1,Verified,1516,1,56,1039.43,GPay,Web,0.422,0
USR01643,18-24,Bengaluru,Tier 1,Verified,1220,1,64,1062.18,PhonePe,Web,0.668,0
USR01644,18-24,Bhopal,Tier 2,Verified,209,4,38,703.29,PhonePe,Android,0.279,0
USR01645,35-44,Hyderabad,Tier 1,Not Verified,1103,2,23,1080.04,Amazon Pay,Android,0.406,0
USR01646,18-24,Bengaluru,Tier 1,Verified,832,1,50,1665.11,Amazon Pay,Android,0.859,0
